packet_type,source,dest,creation_time,arrival_time,delay_ms
PROBE,67,57,180.589,180.589,0.000
PROBE,67,66,180.589,180.589,0.000
PROBE,67,56,180.589,180.589,0.000
PROBE,7,17,180.591,180.591,0.000
PROBE,22,23,180.840,180.840,0.000
PROBE,22,32,180.840,180.840,0.000
PROBE,22,12,180.840,180.840,0.000
PROBE,22,21,180.840,180.840,0.000
JOIN_REQUEST,77,78,180.848,180.848,0.000
PROBE,96,97,180.961,180.961,0.000
PROBE,96,86,180.961,180.961,0.000
PROBE,96,87,180.961,180.961,0.000
HEART_BEAT,87,96,180.961,180.961,0.000
HEART_BEAT,87,86,180.961,180.961,0.000
HEART_BEAT,87,97,180.961,180.961,0.000
HEART_BEAT,87,77,180.961,180.961,0.000
HEART_BEAT,87,76,180.961,180.961,0.000
HEART_BEAT,87,88,180.961,180.961,0.000
PROBE,18,19,180.980,180.980,0.000
PROBE,18,28,180.980,180.980,0.000
PROBE,18,8,180.980,180.980,0.000
PROBE,18,9,180.980,180.980,0.000
PROBE,18,17,180.980,180.980,0.000
PROBE,18,29,180.980,180.980,0.000
HEART_BEAT,28,29,180.980,180.980,0.000
HEART_BEAT,28,19,180.980,180.980,0.000
HEART_BEAT,28,18,180.980,180.980,0.000
HEART_BEAT,29,28,180.980,180.980,0.000
HEART_BEAT,28,38,180.980,180.980,0.000
HEART_BEAT,29,19,180.980,180.980,0.000
HEART_BEAT,29,38,180.980,180.980,0.000
HEART_BEAT,29,18,180.980,180.980,0.000
PROBE,31,32,180.989,180.989,0.000
PROBE,31,40,180.989,180.989,0.000
PROBE,31,41,180.989,180.989,0.000
PROBE,31,30,180.989,180.989,0.000
PROBE,31,21,180.989,180.989,0.000
PROBE,63,64,181.184,181.184,0.000
PROBE,63,53,181.184,181.184,0.000
PROBE,63,54,181.184,181.184,0.000
PROBE,53,63,181.201,181.201,0.000
PROBE,53,52,181.201,181.201,0.000
PROBE,53,43,181.201,181.202,0.000
PROBE,53,62,181.201,181.202,0.000
PROBE,76,77,181.263,181.263,0.000
PROBE,76,86,181.263,181.263,0.000
PROBE,76,85,181.263,181.263,0.000
PROBE,76,87,181.263,181.263,0.000
HEART_BEAT,87,96,181.263,181.263,0.000
HEART_BEAT,87,86,181.263,181.263,0.000
HEART_BEAT,87,97,181.263,181.263,0.000
HEART_BEAT,87,77,181.263,181.263,0.000
HEART_BEAT,87,76,181.263,181.263,0.000
HEART_BEAT,87,88,181.263,181.263,0.000
PROBE,32,31,181.291,181.291,0.000
PROBE,32,22,181.291,181.291,0.000
PROBE,32,41,181.291,181.291,0.000
PROBE,32,42,181.291,181.291,0.000
PROBE,72,62,181.322,181.322,0.000
PROBE,72,71,181.322,181.322,0.000
PROBE,72,82,181.322,181.322,0.000
PROBE,56,57,181.413,181.413,0.000
PROBE,56,55,181.413,181.413,0.000
PROBE,56,67,181.413,181.413,0.000
PROBE,56,66,181.413,181.413,0.000
PROBE,56,47,181.413,181.413,0.000
HEART_BEAT,47,37,181.413,181.413,0.000
HEART_BEAT,47,48,181.413,181.413,0.000
HEART_BEAT,47,57,181.413,181.413,0.000
HEART_BEAT,47,36,181.413,181.413,0.000
HEART_BEAT,47,56,181.413,181.413,0.000
PROBE,94,84,181.413,181.413,0.000
PROBE,94,95,181.413,181.413,0.000
PROBE,40,30,181.434,181.434,0.000
PROBE,40,31,181.434,181.434,0.000
PROBE,40,41,181.434,181.434,0.000
PROBE,25,15,181.435,181.435,0.000
PROBE,25,24,181.435,181.435,0.000
PROBE,25,26,181.435,181.435,0.000
PROBE,37,36,181.503,181.503,0.000
PROBE,37,47,181.503,181.503,0.000
PROBE,37,27,181.503,181.503,0.000
HEART_BEAT,47,37,181.503,181.503,0.000
HEART_BEAT,47,48,181.503,181.503,0.000
HEART_BEAT,47,57,181.503,181.503,0.000
HEART_BEAT,47,36,181.503,181.503,0.000
HEART_BEAT,47,56,181.503,181.503,0.000
PROBE,97,96,181.511,181.511,0.000
PROBE,97,87,181.511,181.511,0.000
PROBE,97,86,181.511,181.511,0.000
HEART_BEAT,87,96,181.511,181.511,0.000
HEART_BEAT,87,86,181.511,181.511,0.000
HEART_BEAT,87,97,181.511,181.511,0.000
HEART_BEAT,87,77,181.511,181.511,0.000
HEART_BEAT,87,76,181.511,181.511,0.000
HEART_BEAT,87,88,181.511,181.511,0.000
PROBE,36,37,181.558,181.558,0.000
PROBE,36,35,181.558,181.558,0.000
PROBE,36,47,181.558,181.558,0.000
PROBE,36,27,181.558,181.558,0.000
PROBE,65,75,181.574,181.574,0.000
PROBE,65,66,181.574,181.574,0.000
PROBE,65,55,181.574,181.574,0.000
PROBE,65,64,181.574,181.574,0.000
PROBE,7,17,181.591,181.591,0.000
PROBE,22,23,181.840,181.840,0.000
PROBE,22,32,181.840,181.840,0.000
PROBE,22,12,181.840,181.840,0.000
PROBE,22,21,181.840,181.840,0.000
PROBE,90,80,181.859,181.859,0.000
PROBE,96,97,181.961,181.961,0.000
PROBE,96,86,181.961,181.961,0.000
PROBE,96,87,181.961,181.961,0.000
HEART_BEAT,87,96,181.961,181.961,0.000
HEART_BEAT,87,86,181.961,181.961,0.000
HEART_BEAT,87,97,181.961,181.961,0.000
HEART_BEAT,87,77,181.961,181.961,0.000
HEART_BEAT,87,76,181.961,181.961,0.000
HEART_BEAT,87,88,181.961,181.961,0.000
PROBE,18,19,181.980,181.980,0.000
PROBE,18,28,181.980,181.980,0.000
PROBE,18,8,181.980,181.980,0.000
PROBE,18,9,181.980,181.980,0.000
PROBE,18,17,181.980,181.980,0.000
PROBE,18,29,181.980,181.980,0.000
HEART_BEAT,28,29,181.980,181.980,0.000
HEART_BEAT,28,19,181.980,181.980,0.000
HEART_BEAT,28,18,181.980,181.980,0.000
HEART_BEAT,29,28,181.980,181.980,0.000
HEART_BEAT,28,38,181.980,181.980,0.000
HEART_BEAT,29,19,181.980,181.980,0.000
HEART_BEAT,29,38,181.980,181.980,0.000
HEART_BEAT,29,18,181.980,181.980,0.000
PROBE,31,32,181.989,181.989,0.000
PROBE,31,40,181.989,181.989,0.000
PROBE,31,41,181.989,181.989,0.000
PROBE,31,30,181.989,181.989,0.000
PROBE,31,21,181.989,181.989,0.000
PROBE,53,63,182.201,182.201,0.000
PROBE,53,52,182.201,182.201,0.000
PROBE,53,43,182.201,182.202,0.000
PROBE,53,62,182.201,182.202,0.000
PROBE,76,77,182.263,182.263,0.000
PROBE,76,86,182.263,182.263,0.000
PROBE,76,85,182.263,182.263,0.000
PROBE,76,87,182.263,182.263,0.000
HEART_BEAT,87,96,182.263,182.263,0.000
HEART_BEAT,87,86,182.263,182.263,0.000
HEART_BEAT,87,97,182.263,182.263,0.000
HEART_BEAT,87,77,182.263,182.263,0.000
HEART_BEAT,87,76,182.263,182.263,0.000
HEART_BEAT,87,88,182.263,182.263,0.000
PROBE,32,31,182.291,182.291,0.000
PROBE,32,22,182.291,182.291,0.000
PROBE,32,41,182.291,182.291,0.000
PROBE,32,42,182.291,182.291,0.000
PROBE,72,62,182.322,182.322,0.000
PROBE,72,71,182.322,182.322,0.000
PROBE,72,82,182.322,182.322,0.000
PROBE,56,57,182.413,182.413,0.000
PROBE,56,55,182.413,182.413,0.000
PROBE,56,67,182.413,182.413,0.000
PROBE,56,66,182.413,182.413,0.000
PROBE,56,47,182.413,182.413,0.000
HEART_BEAT,47,37,182.413,182.413,0.000
HEART_BEAT,47,48,182.413,182.413,0.000
HEART_BEAT,47,57,182.413,182.413,0.000
HEART_BEAT,47,36,182.413,182.413,0.000
HEART_BEAT,47,56,182.413,182.413,0.000
PROBE,94,84,182.413,182.413,0.000
PROBE,94,95,182.413,182.413,0.000
PROBE,62,72,182.420,182.420,0.000
PROBE,62,71,182.420,182.420,0.000
PROBE,62,52,182.420,182.420,0.000
PROBE,62,53,182.420,182.420,0.000
PROBE,40,30,182.434,182.434,0.000
PROBE,40,31,182.434,182.434,0.000
PROBE,40,41,182.434,182.434,0.000
PROBE,25,15,182.435,182.435,0.000
PROBE,25,24,182.435,182.435,0.000
PROBE,25,26,182.435,182.435,0.000
PROBE,37,36,182.503,182.503,0.000
PROBE,37,47,182.503,182.503,0.000
PROBE,37,27,182.503,182.503,0.000
HEART_BEAT,47,37,182.503,182.503,0.000
HEART_BEAT,47,48,182.503,182.503,0.000
HEART_BEAT,47,57,182.503,182.503,0.000
HEART_BEAT,47,36,182.503,182.503,0.000
HEART_BEAT,47,56,182.503,182.503,0.000
PROBE,97,96,182.511,182.511,0.000
PROBE,97,87,182.511,182.511,0.000
PROBE,97,86,182.511,182.511,0.000
HEART_BEAT,87,96,182.511,182.511,0.000
HEART_BEAT,87,86,182.511,182.511,0.000
HEART_BEAT,87,97,182.511,182.511,0.000
HEART_BEAT,87,77,182.511,182.511,0.000
HEART_BEAT,87,76,182.511,182.511,0.000
HEART_BEAT,87,88,182.511,182.511,0.000
PROBE,36,37,182.558,182.558,0.000
PROBE,36,35,182.558,182.558,0.000
PROBE,36,47,182.558,182.558,0.000
PROBE,36,27,182.558,182.558,0.000
HEART_BEAT,47,37,182.558,182.558,0.000
HEART_BEAT,47,48,182.558,182.558,0.000
HEART_BEAT,47,57,182.558,182.558,0.000
HEART_BEAT,47,36,182.558,182.558,0.000
HEART_BEAT,47,56,182.558,182.558,0.000
PROBE,65,75,182.574,182.574,0.000
PROBE,65,66,182.574,182.574,0.000
PROBE,65,55,182.574,182.574,0.000
PROBE,65,64,182.574,182.574,0.000
PROBE,7,17,182.591,182.591,0.000
PROBE,90,80,182.859,182.859,0.000
PROBE,18,19,182.980,182.980,0.000
PROBE,18,28,182.980,182.980,0.000
PROBE,18,8,182.980,182.980,0.000
PROBE,18,9,182.980,182.980,0.000
PROBE,18,17,182.980,182.980,0.000
PROBE,18,29,182.980,182.980,0.000
HEART_BEAT,28,29,182.980,182.980,0.000
HEART_BEAT,28,19,182.980,182.980,0.000
HEART_BEAT,28,18,182.980,182.980,0.000
HEART_BEAT,29,28,182.980,182.980,0.000
HEART_BEAT,28,38,182.980,182.980,0.000
HEART_BEAT,29,19,182.980,182.980,0.000
HEART_BEAT,29,38,182.980,182.980,0.000
HEART_BEAT,29,18,182.980,182.980,0.000
PROBE,31,32,182.989,182.989,0.000
PROBE,31,40,182.989,182.989,0.000
PROBE,31,41,182.989,182.989,0.000
PROBE,31,30,182.989,182.989,0.000
PROBE,31,21,182.989,182.989,0.000
PROBE,53,63,183.201,183.201,0.000
PROBE,53,52,183.201,183.201,0.000
PROBE,53,43,183.201,183.202,0.000
PROBE,53,62,183.201,183.202,0.000
PROBE,56,57,183.413,183.413,0.000
PROBE,56,55,183.413,183.413,0.000
PROBE,56,67,183.413,183.413,0.000
PROBE,56,66,183.413,183.413,0.000
PROBE,56,47,183.413,183.413,0.000
HEART_BEAT,47,37,183.413,183.413,0.000
HEART_BEAT,47,48,183.413,183.413,0.000
HEART_BEAT,47,57,183.413,183.413,0.000
HEART_BEAT,47,36,183.413,183.413,0.000
HEART_BEAT,47,56,183.413,183.413,0.000
PROBE,94,84,183.413,183.413,0.000
PROBE,94,95,183.413,183.413,0.000
PROBE,62,72,183.420,183.420,0.000
PROBE,62,71,183.420,183.420,0.000
PROBE,62,52,183.420,183.420,0.000
PROBE,62,53,183.420,183.420,0.000
PROBE,40,30,183.434,183.434,0.000
PROBE,40,31,183.434,183.434,0.000
PROBE,40,41,183.434,183.434,0.000
PROBE,25,15,183.435,183.435,0.000
PROBE,25,24,183.435,183.435,0.000
PROBE,25,26,183.435,183.435,0.000
PROBE,97,96,183.511,183.511,0.000
PROBE,97,87,183.511,183.511,0.000
PROBE,97,86,183.511,183.511,0.000
HEART_BEAT,87,96,183.511,183.511,0.000
HEART_BEAT,87,86,183.511,183.511,0.000
HEART_BEAT,87,97,183.511,183.511,0.000
HEART_BEAT,87,77,183.511,183.511,0.000
HEART_BEAT,87,76,183.511,183.511,0.000
HEART_BEAT,87,88,183.511,183.511,0.000
PROBE,36,37,183.558,183.558,0.000
PROBE,36,35,183.558,183.558,0.000
PROBE,36,47,183.558,183.558,0.000
PROBE,36,27,183.558,183.558,0.000
HEART_BEAT,47,37,183.558,183.558,0.000
HEART_BEAT,47,48,183.558,183.558,0.000
HEART_BEAT,47,57,183.558,183.558,0.000
HEART_BEAT,47,36,183.558,183.558,0.000
HEART_BEAT,47,56,183.558,183.558,0.000
PROBE,65,75,183.574,183.574,0.000
PROBE,65,66,183.574,183.574,0.000
PROBE,65,55,183.574,183.574,0.000
PROBE,65,64,183.574,183.574,0.000
PROBE,7,17,183.591,183.591,0.000
PROBE,1,0,183.656,183.656,0.000
PROBE,1,11,183.656,183.656,0.000
PROBE,41,42,183.847,183.847,0.000
PROBE,41,31,183.847,183.847,0.000
PROBE,41,32,183.847,183.847,0.000
PROBE,41,40,183.847,183.847,0.000
PROBE,41,51,183.847,183.847,0.000
PROBE,41,52,183.847,183.847,0.000
PROBE,90,80,183.859,183.859,0.000
PROBE,92,91,183.888,183.888,0.000
PROBE,92,82,183.888,183.888,0.000
PROBE,0,1,183.925,183.925,0.000
PROBE,55,54,183.933,183.933,0.000
PROBE,55,45,183.933,183.933,0.000
PROBE,55,65,183.933,183.933,0.000
PROBE,55,56,183.933,183.933,0.000
PROBE,55,66,183.933,183.933,0.000
PROBE,18,19,183.980,183.980,0.000
PROBE,18,28,183.980,183.980,0.000
PROBE,18,8,183.980,183.980,0.000
PROBE,18,9,183.980,183.980,0.000
PROBE,18,17,183.980,183.980,0.000
PROBE,18,29,183.980,183.980,0.000
HEART_BEAT,28,29,183.980,183.980,0.000
HEART_BEAT,28,19,183.980,183.980,0.000
HEART_BEAT,28,18,183.980,183.980,0.000
HEART_BEAT,29,28,183.980,183.980,0.000
HEART_BEAT,28,38,183.980,183.980,0.000
HEART_BEAT,29,19,183.980,183.980,0.000
HEART_BEAT,29,38,183.980,183.980,0.000
HEART_BEAT,29,18,183.980,183.980,0.000
PROBE,31,32,183.989,183.989,0.000
PROBE,31,40,183.989,183.989,0.000
PROBE,31,41,183.989,183.989,0.000
PROBE,31,30,183.989,183.989,0.000
PROBE,31,21,183.989,183.989,0.000
PROBE,86,96,184.200,184.200,0.000
PROBE,86,87,184.200,184.200,0.000
PROBE,86,85,184.200,184.200,0.000
PROBE,86,76,184.200,184.200,0.000
PROBE,86,97,184.200,184.200,0.000
PROBE,86,77,184.200,184.200,0.000
PROBE,56,57,184.413,184.413,0.000
PROBE,56,55,184.413,184.413,0.000
PROBE,56,67,184.413,184.413,0.000
PROBE,56,66,184.413,184.413,0.000
PROBE,56,47,184.413,184.413,0.000
HEART_BEAT,47,37,184.413,184.413,0.000
HEART_BEAT,47,48,184.413,184.413,0.000
HEART_BEAT,47,57,184.413,184.413,0.000
HEART_BEAT,47,36,184.413,184.413,0.000
HEART_BEAT,47,56,184.413,184.413,0.000
PROBE,94,84,184.413,184.413,0.000
PROBE,94,95,184.413,184.413,0.000
PROBE,62,72,184.420,184.420,0.000
PROBE,62,71,184.420,184.420,0.000
PROBE,62,52,184.420,184.420,0.000
PROBE,62,53,184.420,184.420,0.000
PROBE,40,30,184.434,184.434,0.000
PROBE,40,31,184.434,184.434,0.000
PROBE,40,41,184.434,184.434,0.000
PROBE,25,15,184.435,184.435,0.000
PROBE,25,24,184.435,184.435,0.000
PROBE,25,26,184.435,184.435,0.000
PROBE,97,96,184.511,184.511,0.000
PROBE,97,87,184.511,184.511,0.000
PROBE,97,86,184.511,184.511,0.000
HEART_BEAT,87,96,184.511,184.511,0.000
HEART_BEAT,87,86,184.511,184.511,0.000
HEART_BEAT,87,97,184.511,184.511,0.000
HEART_BEAT,87,77,184.511,184.511,0.000
HEART_BEAT,87,76,184.511,184.511,0.000
HEART_BEAT,87,88,184.511,184.511,0.000
PROBE,36,37,184.558,184.558,0.000
PROBE,36,35,184.558,184.558,0.000
PROBE,36,47,184.558,184.558,0.000
PROBE,36,27,184.558,184.558,0.000
HEART_BEAT,47,37,184.558,184.558,0.000
HEART_BEAT,47,48,184.558,184.558,0.000
HEART_BEAT,47,57,184.558,184.558,0.000
HEART_BEAT,47,36,184.558,184.558,0.000
HEART_BEAT,47,56,184.558,184.558,0.000
PROBE,65,75,184.574,184.574,0.000
PROBE,65,66,184.574,184.574,0.000
PROBE,65,55,184.574,184.574,0.000
PROBE,65,64,184.574,184.574,0.000
PROBE,7,17,184.591,184.591,0.000
PROBE,1,0,184.656,184.656,0.000
PROBE,1,11,184.656,184.656,0.000
PROBE,41,42,184.847,184.847,0.000
PROBE,41,31,184.847,184.847,0.000
PROBE,41,32,184.847,184.847,0.000
PROBE,41,40,184.847,184.847,0.000
PROBE,41,51,184.847,184.847,0.000
PROBE,41,52,184.847,184.847,0.000
PROBE,90,80,184.859,184.859,0.000
PROBE,92,91,184.888,184.888,0.000
PROBE,92,82,184.888,184.888,0.000
PROBE,0,1,184.925,184.925,0.000
PROBE,55,54,184.933,184.933,0.000
PROBE,55,45,184.933,184.933,0.000
PROBE,55,65,184.933,184.933,0.000
PROBE,55,56,184.933,184.933,0.000
PROBE,55,66,184.933,184.933,0.000
PROBE,18,19,184.980,184.980,0.000
PROBE,18,28,184.980,184.980,0.000
PROBE,18,8,184.980,184.980,0.000
PROBE,18,9,184.980,184.980,0.000
PROBE,18,17,184.980,184.980,0.000
PROBE,18,29,184.980,184.980,0.000
HEART_BEAT,28,29,184.980,184.980,0.000
HEART_BEAT,28,19,184.980,184.980,0.000
HEART_BEAT,28,18,184.980,184.980,0.000
HEART_BEAT,29,28,184.980,184.980,0.000
HEART_BEAT,28,38,184.980,184.980,0.000
HEART_BEAT,29,19,184.980,184.980,0.000
HEART_BEAT,29,38,184.980,184.980,0.000
HEART_BEAT,29,18,184.980,184.980,0.000
PROBE,31,32,184.989,184.989,0.000
PROBE,31,40,184.989,184.989,0.000
PROBE,31,41,184.989,184.989,0.000
PROBE,31,30,184.989,184.989,0.000
PROBE,31,21,184.989,184.989,0.000
PROBE,86,96,185.200,185.200,0.000
PROBE,86,87,185.200,185.200,0.000
PROBE,86,85,185.200,185.200,0.000
PROBE,86,76,185.200,185.200,0.000
PROBE,86,97,185.200,185.200,0.000
PROBE,86,77,185.200,185.200,0.000
HEART_BEAT,87,96,185.200,185.200,0.000
HEART_BEAT,87,86,185.200,185.200,0.000
HEART_BEAT,87,97,185.200,185.200,0.000
HEART_BEAT,87,77,185.200,185.200,0.000
HEART_BEAT,87,76,185.200,185.200,0.000
HEART_BEAT,87,88,185.200,185.200,0.000
PROBE,56,57,185.413,185.413,0.000
PROBE,56,55,185.413,185.413,0.000
PROBE,56,67,185.413,185.413,0.000
PROBE,56,66,185.413,185.413,0.000
PROBE,56,47,185.413,185.413,0.000
HEART_BEAT,47,37,185.413,185.413,0.000
HEART_BEAT,47,48,185.413,185.413,0.000
HEART_BEAT,47,57,185.413,185.413,0.000
HEART_BEAT,47,36,185.413,185.413,0.000
HEART_BEAT,47,56,185.413,185.413,0.000
PROBE,94,84,185.413,185.413,0.000
PROBE,94,95,185.413,185.413,0.000
PROBE,62,72,185.420,185.420,0.000
PROBE,62,71,185.420,185.420,0.000
PROBE,62,52,185.420,185.420,0.000
PROBE,62,53,185.420,185.420,0.000
PROBE,40,30,185.434,185.434,0.000
PROBE,40,31,185.434,185.434,0.000
PROBE,40,41,185.434,185.434,0.000
PROBE,25,15,185.435,185.435,0.000
PROBE,25,24,185.435,185.435,0.000
PROBE,25,26,185.435,185.435,0.000
PROBE,25,16,185.435,185.435,0.000
PROBE,97,96,185.511,185.511,0.000
PROBE,97,87,185.511,185.511,0.000
PROBE,97,86,185.511,185.511,0.000
HEART_BEAT,87,96,185.511,185.511,0.000
HEART_BEAT,87,86,185.511,185.511,0.000
HEART_BEAT,87,97,185.511,185.511,0.000
HEART_BEAT,87,77,185.511,185.511,0.000
HEART_BEAT,87,76,185.511,185.511,0.000
HEART_BEAT,87,88,185.511,185.511,0.000
PROBE,36,37,185.558,185.558,0.000
PROBE,36,35,185.558,185.558,0.000
PROBE,36,47,185.558,185.558,0.000
PROBE,36,27,185.558,185.558,0.000
HEART_BEAT,47,37,185.558,185.558,0.000
HEART_BEAT,47,48,185.558,185.558,0.000
HEART_BEAT,47,57,185.558,185.558,0.000
HEART_BEAT,47,36,185.558,185.558,0.000
HEART_BEAT,47,56,185.558,185.558,0.000
PROBE,65,75,185.574,185.574,0.000
PROBE,65,66,185.574,185.574,0.000
PROBE,65,55,185.574,185.574,0.000
PROBE,65,64,185.574,185.574,0.000
PROBE,7,17,185.591,185.591,0.000
PROBE,7,16,185.591,185.591,0.000
PROBE,16,26,185.602,185.602,0.000
PROBE,16,17,185.602,185.602,0.000
PROBE,16,7,185.602,185.602,0.000
PROBE,16,15,185.602,185.602,0.000
PROBE,16,25,185.602,185.602,0.000
PROBE,1,0,185.656,185.656,0.000
PROBE,1,11,185.656,185.656,0.000
PROBE,41,42,185.847,185.847,0.000
PROBE,41,31,185.847,185.847,0.000
PROBE,41,32,185.847,185.847,0.000
PROBE,41,40,185.847,185.847,0.000
PROBE,41,51,185.847,185.847,0.000
PROBE,41,52,185.847,185.847,0.000
JOIN_REQUEST,77,78,185.848,185.848,0.000
PROBE,90,80,185.859,185.859,0.000
PROBE,92,91,185.888,185.888,0.000
PROBE,92,82,185.888,185.888,0.000
PROBE,0,1,185.925,185.925,0.000
PROBE,55,54,185.933,185.933,0.000
PROBE,55,45,185.933,185.933,0.000
PROBE,55,65,185.933,185.933,0.000
PROBE,55,56,185.933,185.933,0.000
PROBE,55,66,185.933,185.933,0.000
PROBE,18,19,185.980,185.980,0.000
PROBE,18,28,185.980,185.980,0.000
PROBE,18,8,185.980,185.980,0.000
PROBE,18,9,185.980,185.980,0.000
PROBE,18,17,185.980,185.980,0.000
PROBE,18,29,185.980,185.980,0.000
HEART_BEAT,28,29,185.980,185.980,0.000
HEART_BEAT,28,19,185.980,185.980,0.000
HEART_BEAT,28,18,185.980,185.980,0.000
HEART_BEAT,29,28,185.980,185.980,0.000
HEART_BEAT,28,38,185.980,185.980,0.000
HEART_BEAT,29,19,185.980,185.980,0.000
HEART_BEAT,29,38,185.980,185.980,0.000
HEART_BEAT,29,18,185.980,185.980,0.000
PROBE,31,32,185.989,185.989,0.000
PROBE,31,40,185.989,185.989,0.000
PROBE,31,41,185.989,185.989,0.000
PROBE,31,30,185.989,185.989,0.000
PROBE,31,21,185.989,185.989,0.000
PROBE,30,40,186.053,186.053,0.000
PROBE,30,20,186.053,186.053,0.000
PROBE,30,31,186.053,186.053,0.000
PROBE,86,96,186.200,186.200,0.000
PROBE,86,87,186.200,186.200,0.000
PROBE,86,85,186.200,186.200,0.000
PROBE,86,76,186.200,186.200,0.000
PROBE,86,97,186.200,186.200,0.000
PROBE,86,77,186.200,186.200,0.000
HEART_BEAT,87,96,186.200,186.200,0.000
HEART_BEAT,87,86,186.200,186.200,0.000
HEART_BEAT,87,97,186.200,186.200,0.000
HEART_BEAT,87,77,186.200,186.200,0.000
HEART_BEAT,87,76,186.200,186.200,0.000
HEART_BEAT,87,88,186.200,186.200,0.000
JOIN_REQUEST,96,87,186.243,186.244,0.000
JOIN_REQUEST,86,87,186.244,186.244,0.000
JOIN_REQUEST,97,87,186.244,186.244,0.000
JOIN_REQUEST,99,98,186.244,186.244,0.000
JOIN_REQUEST,76,87,186.244,186.244,0.000
NETWORK_REQUEST,unknown,88,186.244,186.244,0.000
NETWORK_REQUEST,unknown,88,186.244,186.244,0.000
NETWORK_REQUEST,unknown,88,186.244,186.244,0.000
NETWORK_REQUEST,unknown,88,186.244,186.244,0.000
NETWORK_REQUEST,unknown,88,186.244,186.244,0.000
NETWORK_REQUEST,unknown,78,186.244,186.244,0.000
NETWORK_REQUEST,unknown,78,186.244,186.244,0.000
NETWORK_REQUEST,unknown,78,186.244,186.244,0.000
NETWORK_REQUEST,unknown,78,186.244,186.244,0.000
NETWORK_REQUEST,unknown,78,186.244,186.244,0.000
NETWORK_REQUEST,unknown,68,186.244,186.244,0.000
NETWORK_REQUEST,unknown,68,186.244,186.244,0.000
NETWORK_REQUEST,unknown,68,186.244,186.244,0.000
NETWORK_REQUEST,unknown,68,186.244,186.244,0.000
NETWORK_REQUEST,unknown,68,186.244,186.244,0.000
NETWORK_REPLY,unknown,78,186.244,186.244,0.000
NETWORK_REPLY,unknown,78,186.244,186.244,0.000
NETWORK_REPLY,unknown,78,186.244,186.244,0.000
NETWORK_REPLY,unknown,78,186.244,186.244,0.000
NETWORK_REPLY,unknown,78,186.244,186.244,0.000
NETWORK_REPLY,unknown,88,186.244,186.244,0.000
NETWORK_REPLY,unknown,88,186.244,186.244,0.000
NETWORK_REPLY,unknown,88,186.244,186.244,0.000
NETWORK_REPLY,unknown,88,186.244,186.244,0.000
NETWORK_REPLY,unknown,88,186.244,186.244,0.000
NETWORK_REPLY,unknown,87,186.244,186.244,0.000
NETWORK_REPLY,unknown,87,186.244,186.244,0.000
NETWORK_REPLY,unknown,87,186.244,186.244,0.000
NETWORK_REPLY,unknown,98,186.244,186.244,0.000
NETWORK_REPLY,unknown,87,186.244,186.244,0.000
HEART_BEAT,87,96,186.244,186.244,0.000
JOIN_REPLY,87,96,186.244,186.244,0.000
JOIN_REPLY,87,96,186.244,186.244,0.000
JOIN_REPLY,87,96,186.244,186.244,0.000
JOIN_REPLY,87,96,186.244,186.244,0.000
HEART_BEAT,87,86,186.244,186.244,0.000
JOIN_REPLY,87,86,186.244,186.244,0.000
JOIN_REPLY,87,86,186.244,186.244,0.000
JOIN_REPLY,87,86,186.244,186.244,0.000
JOIN_REPLY,87,86,186.244,186.244,0.000
HEART_BEAT,87,97,186.244,186.244,0.000
JOIN_REPLY,87,97,186.244,186.244,0.000
JOIN_REPLY,87,97,186.244,186.244,0.000
JOIN_REPLY,87,97,186.244,186.244,0.000
JOIN_REPLY,87,97,186.244,186.244,0.000
HEART_BEAT,87,77,186.244,186.244,0.000
JOIN_REPLY,87,77,186.244,186.244,0.000
JOIN_REPLY,87,77,186.244,186.244,0.000
JOIN_REPLY,87,77,186.244,186.244,0.000
JOIN_REPLY,87,77,186.244,186.244,0.000
HEART_BEAT,87,76,186.244,186.244,0.000
JOIN_REPLY,87,76,186.244,186.244,0.000
JOIN_REPLY,87,76,186.244,186.244,0.000
JOIN_REPLY,87,76,186.244,186.244,0.000
JOIN_REPLY,87,76,186.244,186.244,0.000
NETWORK_UPDATE,87,88,186.244,186.244,0.000
HEART_BEAT,87,88,186.244,186.244,0.000
JOIN_REPLY,87,88,186.244,186.244,0.000
JOIN_REPLY,87,88,186.244,186.244,0.000
JOIN_REPLY,87,88,186.244,186.244,0.000
JOIN_REPLY,87,88,186.244,186.244,0.000
HEART_BEAT,96,97,186.244,186.244,0.000
HEART_BEAT,98,99,186.244,186.244,0.000
JOIN_REPLY,98,99,186.244,186.244,0.000
HEART_BEAT,96,86,186.244,186.244,0.000
HEART_BEAT,86,96,186.244,186.244,0.000
HEART_BEAT,97,96,186.244,186.244,0.000
HEART_BEAT,76,77,186.244,186.244,0.000
HEART_BEAT,96,87,186.244,186.244,0.000
JOIN_ACK,96,87,186.244,186.244,0.000
HEART_BEAT,86,87,186.244,186.244,0.000
JOIN_ACK,86,87,186.244,186.244,0.000
NETWORK_UPDATE,98,88,186.244,186.244,0.000
HEART_BEAT,98,88,186.244,186.244,0.000
JOIN_REPLY,98,88,186.244,186.244,0.000
HEART_BEAT,86,85,186.244,186.244,0.000
HEART_BEAT,86,76,186.244,186.244,0.000
HEART_BEAT,97,87,186.244,186.244,0.000
JOIN_ACK,97,87,186.244,186.244,0.000
NETWORK_UPDATE,88,78,186.244,186.244,0.000
HEART_BEAT,86,97,186.244,186.244,0.000
HEART_BEAT,97,86,186.244,186.244,0.000
